Time,Sequence Number,Event
607.4160000000031,502001,transmit
607.6240000000031,503001,ack
607.6240000000031,503001,send
607.6240000000031,503001,transmit
607.8320000000031,503001,ack
608.6240000000031,503001,send
608.6240000000031,503001,transmit
608.8320000000031,504001,ack
608.8320000000031,504001,send
608.8320000000031,504001,transmit
609.040000000003,504001,ack
609.8320000000031,504001,send
609.8320000000031,504001,transmit
610.040000000003,505001,ack
610.040000000003,505001,send
610.040000000003,505001,transmit
610.248000000003,505001,ack
611.040000000003,505001,send
611.040000000003,505001,transmit
611.248000000003,506001,ack
611.248000000003,506001,send
611.248000000003,506001,transmit
611.456000000003,506001,ack
612.248000000003,506001,send
612.248000000003,506001,transmit
612.456000000003,507001,ack
612.456000000003,507001,send
612.456000000003,507001,transmit
612.6640000000029,507001,ack
613.456000000003,507001,send
613.456000000003,507001,transmit
613.6640000000029,508001,ack
613.6640000000029,508001,send
613.6640000000029,508001,transmit
613.8720000000029,508001,ack
614.6640000000029,508001,send
614.6640000000029,508001,transmit
614.8720000000029,509001,ack
614.8720000000029,509001,send
614.8720000000029,509001,transmit
615.0800000000029,509001,ack
615.8720000000029,509001,send
615.8720000000029,509001,transmit
616.0800000000029,510001,ack
616.0800000000029,510001,send
616.0800000000029,510001,transmit
616.2880000000029,510001,ack
617.0800000000029,510001,send
617.0800000000029,510001,transmit
617.2880000000029,511001,ack
617.2880000000029,511001,send
617.2880000000029,511001,transmit
617.4960000000028,511001,ack
618.2880000000029,511001,send
618.2880000000029,511001,transmit
618.4960000000028,512001,ack
618.4960000000028,512001,send
618.4960000000028,512001,transmit
618.7040000000028,512001,ack
619.4960000000028,512001,send
619.4960000000028,512001,transmit
619.7040000000028,513001,ack
619.7040000000028,513001,send
619.7040000000028,513001,transmit
619.9120000000028,513001,ack
620.7040000000028,513001,send
620.7040000000028,513001,transmit
620.9120000000028,514001,ack
620.9120000000028,514001,send
620.9120000000028,514001,transmit
621.1161600000028,514001,ack
621.9120000000028,514001,send
621.9120000000028,514001,transmit
622.1161600000028,514521,ack
